name,address,phone,id,url,rating,review_count,longitude,latitude,is_closed
Tijuana River National Estuarine Research Reserve,"301 Caspian Way Imperial Beach, CA 91932",16195753613,o1XWQUP1qW_2nIffs0guwQ,https://www.yelp.com/biz/tijuana-river-national-estuarine-research-reserve-imperial-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,18,-117.1274,32.575688,FALSE
Coral Bay Apartments,"3309 Cowley Way Ste A San Diego, CA 92117",18886675972,OPaOp7ukY6Rdu-HocjZ2KA,https://www.yelp.com/biz/coral-bay-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,334,-117.1945395,32.8020177,FALSE
Pack & Park,"12675 Sunset Dr Escondido, CA 92025",17602911410,Z8dYeVgGNyfDZE2DlQWEGA,https://www.yelp.com/biz/pack-and-park-escondido?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,1,-117.06505,33.06747,FALSE
AVA Pacific Beach,"3883 Ingraham St San Diego, CA 92109",18587790845,BIVOaSQEfttP2eLWM4KaLg,https://www.yelp.com/biz/ava-pacific-beach-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,266,-117.2379784,32.7908227,FALSE
Dorothy Petway Neighborhood Park,"1315-1321 Rigel St San Diego, CA 92113",,kaYL40OxDs76ghAUiGL8_A,https://www.yelp.com/biz/dorothy-petway-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,1.5,3,-117.118942,32.69297,FALSE
Children's Pool,"850 Coast Blvd La Jolla, CA 92037",16192351169,Oyqdm-JBUN-akRtZzbRtag,https://www.yelp.com/biz/childrens-pool-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,218,-117.278633,32.84757,FALSE
Villa La Jolla,"8540 Via Mallorca La Jolla, CA 92037",18584523632,30n6FZNEgbLvwmtHImzW-w,https://www.yelp.com/biz/villa-la-jolla-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,22,-117.2340119,32.86293861,FALSE
La Jolla Terrace,"4178 Decoro St San Diego, CA 92122",18584559644,XeqcoGFGu_TqvYByHZdRdg,https://www.yelp.com/biz/la-jolla-terrace-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,6,-117.2151794,32.86490631,FALSE
La Jolla Del Rey Apts.,"6245 Kantor St San Diego, CA 92122",16197523688,8YczghqOl3rcTUsGGOGGqQ,https://www.yelp.com/biz/la-jolla-del-rey-apts-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,7,-117.1925371,32.8513857,FALSE
Avia La Jolla Apartments,"6345 Gullstrand St San Diego, CA 92122",18584524368,G4I8fotIxgKgdVslYGHsAQ,https://www.yelp.com/biz/avia-la-jolla-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,7,-117.1908148,32.8517909,FALSE
Venetian Condominiums,"3945 Nobel Dr San Diego, CA 92122",,CGrUzcIbTnTmTFx1QLyqbw,https://www.yelp.com/biz/venetian-condominiums-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,18,-117.22121,32.86745,FALSE
Villa La Jolla Townhomes Association,"6455 La Jolla Blvd La Jolla, CA 92037",18584543349,VAFqK0wwzxx3M2GHnkgAdg,https://www.yelp.com/biz/villa-la-jolla-townhomes-association-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,3,-117.2765656,32.82619858,FALSE
Town Park Villas,"4635 Pavlov Ave San Diego, CA 92122",18586229483,-0Iti5tgFaLYcAEcaIz0HQ,https://www.yelp.com/biz/town-park-villas-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,1.5,8,-117.1933307,32.8510384,FALSE
La Jolla Palms Apartment Homes,"3535 Lebon Dr Ste 1000 San Diego, CA 92122",18667287550,UVSKf7CotR_gLVW0p8-lkA,https://www.yelp.com/biz/la-jolla-palms-apartment-homes-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,73,-117.2235551,32.86998176,FALSE
The Villas of Renaissance,"5280 Fiore Ter San Diego, CA 92122",18584537368,4bA5NV2rKCe9DmdxeiJkkg,https://www.yelp.com/biz/the-villas-of-renaissance-san-diego-4?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,207,-117.2028,32.870519,FALSE
Village View Apartments,"8155 Cargill Ave San Diego, CA 92122",18585351416,StUCIXgK8pnrUMmv9qS0kg,https://www.yelp.com/biz/village-view-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,1.5,16,-117.2161713,32.86542511,FALSE
Laura Kelley - Keller Williams Realty,"12780 High Bluff Dr Ste 130 San Diego, CA 92130",16199853362,7-l4Bbe3EcpInzDVe6CtBw,https://www.yelp.com/biz/laura-kelley-keller-williams-realty-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.2399555,32.951066,FALSE
Pernicano Realty & Management Company,"2851 Camino Del Rio S Ste 230 San Diego, CA 92108",16195439400,JFQEOl8tMJWzWPkMAToWoA,https://www.yelp.com/biz/pernicano-realty-and-management-company-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,82,-117.1324663,32.7695783,FALSE
Tuxedo Park,"6900 Tuxedo Rd San Diego, CA 92119",,1jTAbIyMNBIv8xRwl7pjJQ,https://www.yelp.com/biz/tuxedo-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,7,-117.0456358,32.80855277,FALSE
Zeglio Custom Clothiers,"5719 La Jolla Blvd San Diego, CA 92037",18588867311,CMttFBplNGdd8ASBvn3ppA,https://www.yelp.com/biz/zeglio-custom-clothiers-san-diego-6?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,25,-117.27058,32.81607,FALSE
Zeglio Custom Clothiers,"246 Broadway San Diego, CA 92101",16193431433,iwlpIq3KbCeA5inZ3EGvng,https://www.yelp.com/biz/zeglio-custom-clothiers-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,51,-117.16259,32.71635,FALSE
The Gentlemen's Tux Club,"999 F St San Diego, CA 92101",16192398901,v5wTi1XfG27_nfaAhMgprQ,https://www.yelp.com/biz/the-gentlemens-tux-club-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,144,-117.155796,32.71374,FALSE
Men's Wearhouse,"5171 Mission Center Rd Crnr Mission/Camino Del Reina SAN DIEGO, CA 92108",16192946660,rPaA8y9gygmRjp-t4n2_cw,https://www.yelp.com/biz/mens-wearhouse-san-diego-11?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,274,-117.1520563,32.7698643,FALSE
The Godfather Restaurant,"7878 Clairemont Mesa Blvd San Diego, CA 92111",18585601747,djfc2SAzd4xjn5HmUp8wow,https://www.yelp.com/biz/the-godfather-restaurant-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,838,-117.15168,32.83326,FALSE
Robert's Men Suits & Custom Tailoring,"3740 Sports Arena Blvd Ste 8 San Diego, CA 92110",16192225660,MayxuO968gODPwqfOCf7Bw,https://www.yelp.com/biz/roberts-men-suits-and-custom-tailoring-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,193,-117.215277,32.75539,FALSE
Friar Tux,"5255 Jackson Drive La Mesa, CA 91942",16194639988,MMDVTXddtwSyNIzwu0J4HA,https://www.yelp.com/biz/friar-tux-la-mesa-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,91,-117.01124,32.77583,FALSE
Mesa Clothing & Alterations,"9823 Pacific Heights Blvd Ste L San Diego, CA 92121",18586771700,yMUE2PBzrW6l5tBWbrxoNg,https://www.yelp.com/biz/mesa-clothing-and-alterations-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,206,-117.1881428,32.89866779,FALSE
Coasterra,"880 Harbor Island Dr San Diego, CA 92101",16198141300,gW9QYl6rijkncwPpvdVr7A,https://www.yelp.com/biz/coasterra-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,2554,-117.188006,32.72450037,FALSE
The Observatory North Park,"2891 University Ave North Park Theater San Diego, CA 92104",16192398836,FnzWRWHovtF3ELU1QC6KMg,https://www.yelp.com/biz/the-observatory-north-park-san-diego-5?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,553,-117.13127,32.748,FALSE
Day of LOVE,"San Diego, CA 92128",17605802859,nB_QUHKgzluazLXaUUSquA,https://www.yelp.com/biz/day-of-love-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,26,-117.07244,33.01672,FALSE
Bridal and Veil,"1233 Camino Del Rio S Ste 279 San Diego, CA 92108",16192951588,jmfSOsswIEclhHRR8ZlK7w,https://www.yelp.com/biz/bridal-and-veil-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,426,-117.1523929,32.76466756,FALSE
University Club Atop Symphony Towers,"750 B St Ste 3400 San Diego, CA 92101",16192345200,MwyoJ_EDX9uzcpDvukHLmg,https://www.yelp.com/biz/university-club-atop-symphony-towers-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,248,-117.157781,32.717926,FALSE
Pushkin Russian Restaurant,"750 6th Ave San Diego, CA 92101",16194961908,GwEjVrnRT7u4Rp-wNawAag,https://www.yelp.com/biz/pushkin-russian-restaurant-san-diego-4?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,781,-117.1594126,32.71338747,FALSE
Angelo Italy Formal Wear,"286 3rd Ave Chula Vista, CA 91910",16194260092,XPdreWBe2zRtpi8FPUCd6g,https://www.yelp.com/biz/angelo-italy-formal-wear-chula-vista?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,31,-117.08045,32.64177,FALSE
An Artist Life,"1135 Garnet Ave Ste 14 San Diego, CA 92109",17606726405,SLWdI8Syf-8x91LbHJpZAg,https://www.yelp.com/biz/an-artist-life-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,43,-117.2491022,32.7977468,FALSE
The Pearl Hotel,"1410 Rosecrans St San Diego, CA 92106",16192266100,lmFY3ifxClgR9fGnyIdM1A,https://www.yelp.com/biz/the-pearl-hotel-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,657,-117.22898,32.72534,FALSE
Prevue Formal & Bridal,"5500 Grossmont Center Dr San Diego, CA 91942",16195892100,#NAME?,https://www.yelp.com/biz/prevue-formal-and-bridal-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,561,-117.008565,32.776778,FALSE
Palisade Gardens,"2828 University Ave San Diego, CA 92104",18587367349,6NfGjXhaSHQpQ_fab-aUnQ,https://www.yelp.com/biz/palisade-gardens-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,4,-117.13298,32.74877,FALSE
Palisade Realty,"9847 Campo Rd Spring Valley, CA 91977",16197940218,BXHVydbcspjJ-GMacP4gjg,https://www.yelp.com/biz/palisade-realty-spring-valley?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,5,-116.98377,32.74768,FALSE
Border Field State Park,"1500 Monument Rd San Diego, CA 92154",16195753613,Hilw8GTgqPkTw5Dyt_KwTg,https://www.yelp.com/biz/border-field-state-park-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,53,-117.0970785,32.5457924,FALSE
Zoro Garden,"1649 El Prado Balboa Park San Diego, CA 92101",,8K-rRSC3lsyDDxFySwjpZQ,https://www.yelp.com/biz/zoro-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,11,-117.149055,32.731315,FALSE
Japanese Friendship Garden,"2215 Pan American Rd E San Diego, CA 92101",16192322721,rWo5Yx6IbcG7juMJSQ48RA,https://www.yelp.com/biz/japanese-friendship-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,379,-117.1499323,32.73015244,FALSE
Montalvo Street Native Plant Garden,"4400 Block Of Montalvo St Friends of Famosa Slough San Diego, CA 92107",16192244591,YAUEQGBk6hxvWZv4rjI-uQ,https://www.yelp.com/biz/montalvo-street-native-plant-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.2327036,32.7502016,FALSE
Tijuana River Valley Regional Park,"2721 Monument Rd San Diego, CA 92154",16194282946,p8MmAvCAqLY8207sKtxDKA,https://www.yelp.com/biz/tijuana-river-valley-regional-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,11,-117.071218,32.550996,FALSE
Rancho Mission Canyon Park,"Margerum Ave San Diego, CA 92120",,GmS9AGk5lMtijoN5UuPBkQ,https://www.yelp.com/biz/rancho-mission-canyon-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,9,-117.0650876,32.80645713,FALSE
Water Conservation Garden,"12122 Cuyamaca College Dr W El Cajon, CA 92019",16196600614,vAsDF9D1gj99yg0JIlaRiw,https://www.yelp.com/biz/water-conservation-garden-el-cajon?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,47,-116.939546,32.742718,FALSE
California Creative Kids,"San Diego, CA 92101",16195783693,AWy1q5OCOhjZjKMkdf6flQ,https://www.yelp.com/biz/california-creative-kids-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.16431,32.7211,FALSE
Baja Ballenas,"San Diego, CA 92123",15087283975,4ZxA1dsnEoWeBun6Fpp8nQ,https://www.yelp.com/biz/baja-ballenas-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,2,-117.1343307,32.80434799,FALSE
Carmel Creek Park,"4260 Carmel Center Rd San Diego, CA 92130",,xyCE2yZ8dTOE7jUtQGQGCg,https://www.yelp.com/biz/carmel-creek-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,7,-117.225075,32.951866,FALSE
Miner's Ridge Loop Trail,"Carmel Valley Rd San Diego, CA",,g6azO44GuLhv0hazX2wFHg,https://www.yelp.com/biz/miners-ridge-loop-trail-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,4,-117.11976,32.99367018,FALSE
Sycamore Canyon Park,"13745 Stonebridge Pkwy San Diego, CA 92131",,myoEh7SjOTgynQ2Ei0rfeQ,https://www.yelp.com/biz/sycamore-canyon-park-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,2,-117.0265234,32.92373863,FALSE
Sycamore Canyon Park,"22930 Golden Springs Dr Diamond Bar, CA 91765",19093960194,DfZKg_Ha2Z624mTr9kYHbg,https://www.yelp.com/biz/sycamore-canyon-park-diamond-bar?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,137,-117.8146607,34.01050772,FALSE
Morley Field Dog Park,"2221 Morley Field Dr San Diego, CA 92104",,jrJpv-GSd29RAJjLuNnOAQ,https://www.yelp.com/biz/morley-field-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,81,-117.1404606,32.73948336,FALSE
Canon Street Pocket Park,"Point Loma Canon St and Avenida de Portugal San Diego, CA 92106",16195258213,WKUebqBT0j9VBD6L6JekIA,https://www.yelp.com/biz/canon-street-pocket-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.233676,32.722906,FALSE
Borrego Springs Park,"2620 Country Club Rd Borrego Springs, CA 92004",17607675656,iJK3zDafTecr8dtOEGPbzA,https://www.yelp.com/biz/borrego-springs-park-borrego-springs?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,3,-116.3776179,33.25304385,FALSE
Coast Walk Trail,"Coast Walk Trl San Diego, CA 92037",,y-Uu_hwn601ZBA1LW37nfQ,https://www.yelp.com/biz/coast-walk-trail-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.26627,32.84864,FALSE
Otay Mesa Port of Entry,"9777 Via De La Amistad San Diego, CA 92154",16196908800,LwUsytFKqzWH_pUSLQwDRA,https://www.yelp.com/biz/otay-mesa-port-of-entry-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,45,-116.938219,32.550572,FALSE
San Ysidro,"San Diego, CA 92173",,BpBWJggXipYarUMPVoGF_g,https://www.yelp.com/biz/san-ysidro-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,5,-117.04807,32.55541,FALSE
Pony Land San Diego Beach Rides,"2606 Hollister St San Diego, CA 92154",16199473152,rQhLd6fNSYeCdpTahvlHIg,https://www.yelp.com/biz/pony-land-san-diego-beach-rides-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,303,-117.0847105,32.5482076,FALSE
San Diego Trolley,"1255 Imperial Ave San Diego, CA 92101",16195954900,6Y_uj4ahlNxHPD50NuLzRg,https://www.yelp.com/biz/san-diego-trolley-san-diego-5?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,51,-117.1534,32.70576,FALSE
Mexican Border,"San Ysidro San Diego, CA 92173",,6PcjiIVm34mu8QVxyoQZfQ,https://www.yelp.com/biz/mexican-border-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,26,-117.0343383,32.54183584,FALSE
America Plaza Trolley Station,"San Diego, CA 92101",16192333004,odnWuIdxJDQWRrPzkjN15Q,https://www.yelp.com/biz/america-plaza-trolley-station-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,18,-117.1611176,32.7193718,FALSE
San Ysidro Transit Center,"723 E San Ysidro Blvd San Diego, CA 92173",16192333004,MyreA-EVoXaK2Z52flTs6A,https://www.yelp.com/biz/san-ysidro-transit-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,13,-117.029434,32.544764,FALSE
Global Sentri,"405 Virginia Ave San Diego, CA 92173",16196907600,FZEwV72iSR5Q51lI_sht8Q,https://www.yelp.com/biz/global-sentri-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,6,-117.0365349,32.5434558,FALSE
Palm Avenue Trolley Station,"2340 Palm Ave San Diego, CA 92154",16192333004,LtM3dc2ccBfezZgmBpG1ag,https://www.yelp.com/biz/palm-avenue-trolley-station-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,7,-117.0836172,32.58393768,FALSE
U.S. Customs & Border Protection,"2500 Paseo Internacional San Diego, CA 92154",16196907600,lmQR3z0CU3Lav66T8pWU8Q,https://www.yelp.com/biz/u-s-customs-and-border-protection-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,84,-116.937793,32.551172,FALSE
Customs and Border Protection,"San Diego, CA 92101",16195575370,cglNjL_kshHQD-sRbkDgZA,https://www.yelp.com/biz/customs-and-border-protection-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,3,-117.16431,32.7211,FALSE
PedWest Border Crossing,"Virginia Ave San Diego, CA 92173",,4QV25GCLwR-6pUB1YH_dSw,https://www.yelp.com/biz/pedwest-border-crossing-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,12,-117.03647,32.54844,FALSE
Santa Fe Train Depot,"1050 Kettner Blvd San Diego, CA 92101",16192399021,RxyUM6yWDrjZtvGbaJZ8wg,https://www.yelp.com/biz/santa-fe-train-depot-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,172,-117.1695,32.71651,FALSE
