id,rating,text
Pony Land San Diego Beach Rides,5,"I have been to Ponyland a few times and have been quite happy with this place every single time. The horses are well cared for, the staff have always been..."
Pony Land San Diego Beach Rides,5,My husband and I went on a 2 hour ride with our friends. Kendra was our guide. What a great time! We were all beginners and I was a little nervous. Kendra...
San Diego Trolley,4,That with the pandemic San Diego that the busses are instituting that they are not touching money that if you buy a monthly card for the trolley you can...
San Diego Trolley,5,We were here four years ago and this area is still as beautiful and clean as it was then. The trains run often and consistently all day. Very reasonable...
San Diego Trolley,4,"Catching up on Yelp reviews. 

Alex (aka The Homie) and I bought day passes to use the San Diego Trolley on 7/21/18 to visit a relative down in Imperial..."
Mexican Border,5,It was pretty sweet & easy to go from the states to Mexico. We drove. On the way back I took an Uber from a friends place to the Mexican side of the border...
Mexican Border,2,"Planning to head down to Rosarito or Puerto Nuevo? 

Scam Alert:   Always have exact change or close to exact change for the toll booth coming back to USA..."
Mexican Border,4,"I have no complaints. Really! Getting across both ways seems to work just fine.

In the past I found getting back across the border to take a long time but..."
America Plaza Trolley Station,3,Very convenient to have a trolley station downtown that can take you on many different lines in all directions and it is right across the street from the...
America Plaza Trolley Station,4,With American there has been many events that have have happened such as demolition man and many other clothing and music commercials . With the location of...
America Plaza Trolley Station,5,It has 3 different stores there  and 1 restaurant and also has a Starbucks is not it's really busy you can get the Orange line and the  blue line  trollys...
San Ysidro Transit Center,2,"**This is for the bus only the train seems pretty legit ** 

Shadiest place you'll ever go, No ID check whatsoever, employees only speak one language and..."
San Ysidro Transit Center,4,"On my trips to Baja lately, I've begun to park on the US side and walk across the border to Tijuana. There are plenty of parking lots along the border, of..."
San Ysidro Transit Center,5,My goal when taking the Trolley to San Ysidro is to go to Tijuana. It suits its purpose. You pay $5 for an all day pass and get on any stop on the blue line...
Global Sentri,3,"I applied online and paid my Global Entry fee back in August.  Fast forward a few weeks, I was emailed and informed that I had to make an appointment for an..."
Global Sentri,3,"Inefficient and long wait. My appointment time was 12:30pm and I was not seen until 1:30pm. They made me wait a whole hour after my appointment time, then..."
Global Sentri,1,What a joke and total waste of time and money. Any fraction of time that you might save during the entering the United States you will waste waiting in...
Palm Avenue Trolley Station,4,"I have used this trolley station several times and I have to say I am a fan for several reasons.  

First, this station has significantly more spaces than..."
Palm Avenue Trolley Station,4,So did you know that there is such as a thing of maximum coins allowed in the machine. I had a roll of coins and as the trolley approaches the machine...
Palm Avenue Trolley Station,4,"Is this station fancy? Nope. Is it a place I'd want to hang out alone at night? No on that, too.

BUT: This station is your best bet for cheaply getting..."
U.S. Customs & Border Protection,4,I had a 12 o'clock appointment for global entry/TSA and waited about 15 min to go sit inside the lobby because they are social distancing so there's not...
U.S. Customs & Border Protection,1,"If you are looking for low life security guard cops, you have come to the right place. These goofballs with badges won't disappoint."
U.S. Customs & Border Protection,5,The times just keep changing with world security.  We decided to get the Global Entry/Sentri Pass and be able to go through the short lines instead of the...
Customs and Border Protection,1,I am a US citizen. Today I crossed the border from Tijuana to San Ysidro.  The border guard was extremely rude.  Why can't these guys have a more helpful...
Customs and Border Protection,4,"Update. Had a chance to drink some Havanna Club in Mexico. Must be the Forbidden Fruit idea but in my not so humble opinion, this rum is crap compared to..."
Customs and Border Protection,5,"Well these guys checked us in and out with ease. We were in and out in a few minutes and I have to say one thing. Thanks Guys, I appreciate your service."
PedWest Border Crossing,4,"This is a newer pedestrian crossing between San Ysidro and Tijuana that, as the name implies, lies to the west of the original, older crossing. I've crossed..."
PedWest Border Crossing,5,"A quick update...

You can now enter Mexico from the United States using this entrance. It's much easier as an Uber can drop you off right in front of the..."
PedWest Border Crossing,4,Pretty easy crossing the border by foot here. Headed back from Mexico? Grab your global entry and head to the far right for expedited service. Look for the...
Santa Fe Train Depot,4,"Business class was great. Wine and crackers ! Nice. Servers were cordial.  
Booking was pretty easy and trains are clean."
Santa Fe Train Depot,3,"Conveniently located in down town San Diego and not too far from the Padres stadium.

This vintage station has a lot of charm and history and is great for..."
Santa Fe Train Depot,4,Train depot's are a relic of another era. There is something romantic about these structures that they've withstood such massive changes and remain pretty...
The Transit Store,5,"Use to have to downtown to get my bus pass now i do not have to  any moor!
On some day you have want 30 min to get in.  Never go on the 1st  allwe 

You..."
The Transit Store,3,"Went to get S-D-M compass card today. Arrived at 12:30 PM at the end of the month and there was NO LINE and a smiling counter person waiting for me. 

Since..."
The Transit Store,1,Horrible experience here. My transit card stopped working with 2 weeks left on it (luckily I keep receipts). First off they have 2 people working here and...
Fifth Avenue Trolley Station,2,You can grab the Orange (El Cajon-America Plaza) and Blue MTS (San Ysidro-America Plaza) lines here but I usually avoid this one for a few reasons. The...
Fifth Avenue Trolley Station,2,"Like many of the trolley stops along C street, this one is full of transients and people who may not be fully sober or mentally conscious. You literally..."
